frame,track_id,x1,y1,x2,y2,conf
2,214,1662.5945,462.5637,1699.0784,524.54004,0.8946089744567871
2,215,1300.3818,810.4276,1331.3843,889.0721,0.896402895450592
2,216,364.64844,376.32193,395.0038,432.4155,0.9124858379364014
2,217,338.1716,801.12335,375.09116,877.1424,0.9219362139701843
2,218,289.1957,444.23026,316.47696,511.79868,0.9130584597587585
2,219,733.6858,347.53372,769.7741,402.4868,0.9131986498832703
2,220,770.1979,395.7954,800.4291,455.77457,0.9345382452011108
2,221,937.1663,268.21304,960.56445,326.93976,0.9098308682441711
2,222,1021.30225,145.90971,1046.5009,194.26852,0.8733454346656799
2,223,841.8674,240.06845,883.28467,291.6405,0.9088858962059021
2,224,444.4534,208.71608,482.02365,265.41904,0.9241502285003662
2,225,1472.4485,224.51993,1504.0471,272.99936,0.8643226027488708
2,226,560.29913,94.550156,588.10516,142.26233,0.7646827697753906
2,227,884.8667,149.43813,917.1405,195.0918,0.7991987466812134
2,228,899.3418,157.89056,934.0364,205.16867,0.6533066034317017
2,230,463.54773,74.530396,495.10062,118.74703,0.8768853545188904
2,232,1782.8666,53.921127,1811.0526,106.48988,0.8337026238441467
3,208,302.49,525.9055,354.62057,590.6478,0.913474977016449
3,209,1715.3093,321.22397,1747.3992,383.82742,0.9171127080917358
3,210,1129.9868,482.06863,1169.921,543.8211,0.9084577560424805
3,211,926.70123,202.47882,961.74036,247.77364,0.8803098201751709
3,212,891.244,575.80286,930.73566,640.0366,0.9079804420471191
3,213,1132.5161,348.44128,1167.6378,405.64273,0.9093219637870789
3,214,1663.9088,462.9342,1699.7023,523.82544,0.8928828835487366
3,215,1300.7584,810.552,1331.6188,889.0335,0.9055455327033997
3,216,365.04077,374.5599,395.97986,430.89957,0.9152697920799255
3,217,335.68716,798.70245,373.0717,874.83795,0.930526077747345
3,218,288.1308,441.92255,315.81406,510.07037,0.9147632122039795
3,219,732.3125,348.56665,767.9597,402.60925,0.9065237045288086
3,220,769.6203,397.87778,798.61914,454.61154,0.9358565211296082
3,221,938.56604,267.64465,962.45624,327.46118,0.9158006906509399
3,222,1019.2263,145.59319,1044.2328,193.26137,0.8928839564323425
3,223,836.95233,239.98148,878.4163,292.01712,0.9128647446632385
3,224,443.0952,206.9012,481.2479,264.1678,0.9181755781173706
3,225,1472.7635,224.96898,1503.8212,272.80048,0.8782575726509094
3,226,561.0051,93.60843,589.2807,142.19768,0.8671009540557861
3,227,883.36664,149.07861,916.78406,196.235,0.8353541493415833
3,228,896.6481,157.02397,930.76044,203.81496,0.5793406963348389
3,230,461.28387,74.38879,492.79495,118.33149,0.8490774035453796
3,232,1789.4875,53.54474,1817.6849,105.894936,0.15915796160697937
4,208,297.36182,525.465,348.63983,589.5297,0.9227715730667114
4,209,1714.8215,322.04364,1747.2046,384.66254,0.913502037525177
4,210,1125.9894,482.34818,1165.14,543.7783,0.8981664776802063
4,211,924.54266,201.93207,959.8942,248.05151,0.8846882581710815
4,212,888.6818,574.5808,928.44257,638.916,0.9162908792495728
4,213,1130.5782,348.84842,1165.0887,405.69202,0.8949332237243652
4,214,1662.838,462.79504,1698.2401,523.1138,0.9032031893730164
4,215,1299.7329,811.21124,1330.6866,889.1028,0.9137421250343323
4,216,364.09232,373.38736,395.6954,429.6951,0.914880633354187
4,217,332.7785,796.7347,369.2242,869.6355,0.9339458346366882
4,218,289.23425,440.55768,316.26276,506.3321,0.9178237318992615
4,219,728.9463,348.69766,763.98224,401.76334,0.8918589949607849
4,220,767.99506,398.64212,796.89465,454.5442,0.9100577235221863
4,221,938.2764,267.15823,962.63007,327.37988,0.9236405491828918
4,222,1016.60535,144.98392,1041.7307,192.45265,0.9293975830078125
4,223,835.7906,240.6102,875.42456,290.47955,0.9222685694694519
4,224,441.98328,206.06448,479.7051,262.07645,0.9164947867393494
4,225,1474.0269,224.15097,1505.3306,272.50247,0.9080023765563965
4,226,561.50916,92.91185,589.971,141.75314,0.890548586845398
4,227,880.50415,147.87611,914.34326,195.49619,0.828235387802124
4,228,896.4811,158.23578,930.535,205.4183,0.7442491054534912
4,230,458.9906,72.486565,491.9066,118.11566,0.795300304889679
4,232,1796.0143,51.47227,1825.905,106.66828,0.811859667301178
5,208,295.16232,522.6496,347.90518,589.15497,0.9180490374565125
5,209,1714.3445,323.11285,1745.7424,384.11035,0.725240170955658
5,210,1123.3352,481.99118,1161.9946,543.4609,0.9131162166595459
5,211,922.2998,199.4847,958.9487,247.58127,0.8641252517700195
5,212,883.98755,574.2696,924.00464,638.11865,0.9125291705131531
5,213,1129.0878,349.06146,1162.9557,405.81534,0.889110267162323
5,214,1661.8947,462.3046,1697.4642,523.34735,0.9104856252670288
5,215,1300.0094,811.754,1331.4279,889.0491,0.9116578698158264
5,216,362.70383,372.5593,393.48132,425.74182,0.9085156917572021
5,217,327.8872,794.8053,364.78815,867.2206,0.922968327999115
5,218,289.79858,438.99814,316.40405,503.01074,0.924773633480072
5,219,725.58856,348.7853,759.9618,401.00885,0.8979569673538208
5,220,765.6354,399.0293,794.99115,455.54468,0.9027306437492371
5,221,937.7847,266.65704,962.7134,327.17206,0.9260112643241882
5,222,1014.072,144.87602,1039.7742,192.65121,0.922491192817688
5,223,834.6102,241.02779,873.4419,289.8195,0.9340077042579651
5,224,438.55685,205.06662,476.98685,261.40192,0.906637966632843
5,225,1475.498,223.76413,1507.2981,273.02545,0.9117791652679443
5,226,560.9959,92.54256,589.5374,141.14992,0.9112857580184937
5,227,876.227,146.55165,907.4966,190.43962,0.8086271286010742
5,228,896.6887,157.77528,930.76843,205.2868,0.7696234583854675
5,230,458.43027,71.08962,492.52542,118.153854,0.7374544739723206
5,232,1801.9115,50.410316,1832.522,106.502014,0.6127989888191223
6,208,294.79407,519.65173,348.36853,587.7495,0.9256316423416138
6,209,1713.7758,324.2837,1744.2311,384.0179,0.6627764701843262
6,210,1121.6405,481.2409,1160.393,543.4169,0.9153013825416565
6,211,921.87103,197.5812,958.6167,245.97522,0.9012913703918457
6,212,879.8767,574.69806,920.49097,638.15027,0.9141721129417419
6,213,1127.8895,348.45016,1161.8239,406.22128,0.890136182308197
6,214,1661.9734,462.0544,1697.546,523.58844,0.9057395458221436
6,215,1301.34,812.08673,1333.5374,888.98126,0.9163917303085327
6,216,360.34506,371.26224,392.0433,424.26907,0.9196946024894714
6,217,320.50153,793.6082,358.3229,866.4911,0.9208202362060547
6,218,287.61865,438.0438,313.95502,500.3882,0.9181910157203674
6,219,722.7285,347.03345,758.71234,401.92535,0.9080526828765869
6,220,761.416,398.74487,790.69464,455.82352,0.881851851940155
6,221,938.84033,267.34885,964.0629,327.3049,0.9273442029953003
6,222,1012.7865,145.69159,1039.0743,193.85715,0.9160268902778625
6,223,831.5823,240.73354,871.7282,291.05545,0.9242013692855835
6,224,435.70615,204.98216,474.62186,261.42026,0.9055044651031494
6,225,1477.5812,223.44273,1509.2109,272.5323,0.913049042224884
6,226,559.0083,91.51411,588.3876,140.76587,0.9187989830970764
6,227,870.90546,146.96997,901.53235,189.7171,0.8518866300582886
6,228,896.891,156.64165,930.67255,203.87012,0.8579731583595276
6,230,460.21426,69.69858,496.11234,119.289185,0.682041347026825
6,232,1806.5664,50.65319,1837.7588,107.5418,0.350734144449234
7,208,295.0832,517.323,348.5328,585.7116,0.92759108543396
7,209,1711.5997,324.57394,1741.5082,384.00806,0.896094560623169
7,210,1120.7301,480.15024,1159.407,542.6137,0.9198440313339233
7,211,921.52704,197.20726,957.9939,245.21486,0.9068657755851746
7,212,875.97107,575.5793,917.4637,639.6917,0.9025498628616333
7,213,1128.4429,347.87668,1161.2535,404.327,0.9039391875267029
7,214,1662.6284,461.04303,1698.5875,523.489,0.9138596057891846
7,215,1303.5955,812.75244,1336.8157,889.70746,0.9153781533241272
7,216,358.0059,371.42786,389.39407,422.20572,0.9240314364433289
7,217,311.4422,792.77844,350.101,866.49567,0.920640766620636
7,218,284.53592,437.166,311.2883,499.27127,0.9255123734474182
7,219,721.6081,345.51987,757.6942,400.7361,0.907282829284668
7,220,757.20685,397.7261,786.2995,455.3705,0.8321881294250488
7,221,940.4158,267.66684,965.7396,327.22687,0.91811203956604
7,222,1009.7095,146.50253,1036.0979,194.79973,0.893311083316803
7,223,827.62964,241.95146,868.6786,293.49652,0.9158139824867249
7,224,430.7873,204.7776,470.1933,262.41043,0.9078947305679321
7,225,1478.9783,223.36208,1510.7344,272.64346,0.9159289598464966
7,226,557.7538,90.38632,588.08386,140.43658,0.9220006465911865
7,227,866.2334,147.7439,896.7817,190.85002,0.8938360810279846
7,228,894.7537,156.16324,928.94916,204.13672,0.8898826837539673
7,230,461.09647,69.58691,497.1307,119.45812,0.38601526618003845
8,208,295.94626,515.3197,347.47995,581.44604,0.9214198589324951
8,209,1711.1171,323.6572,1741.3312,384.24,0.911851704120636
8,210,1118.0535,479.71906,1157.2091,542.6967,0.9303351640701294
8,211,920.4043,197.50783,956.8226,245.27345,0.905966579914093
8,212,870.6062,576.2087,912.055,640.0207,0.8970865607261658
8,213,1128.574,347.61563,1161.5763,404.77216,0.916040301322937
8,214,1663.7616,460.5435,1700.1444,523.9714,0.9190050959587097
8,215,1305.1847,812.27295,1339.7244,889.8879,0.9156680703163147
8,216,353.79636,371.40503,386.13098,422.4525,0.9036993384361267
8,217,304.30685,791.4577,343.878,865.9949,0.9301108121871948
8,218,282.78278,435.00443,310.42905,497.91974,0.9270504713058472
8,219,721.08813,344.66425,756.79004,399.18848,0.9139024019241333
8,220,754.1671,395.83908,783.9597,455.07776,0.8994963765144348
8,221,942.04755,268.44092,967.0306,327.29965,0.9066706895828247
8,222,1005.7494,147.0842,1031.803,195.13077,0.8947721719741821
8,223,821.3471,242.96838,862.3444,294.87354,0.8930530548095703
8,224,427.70047,204.4307,466.99332,262.41086,0.9052284359931946
8,225,1480.3702,223.53745,1512.2032,272.72552,0.9125922322273254
8,226,557.343,91.66533,587.51886,140.61726,0.9089427590370178
8,227,862.62695,148.3684,892.2075,190.50023,0.8834064602851868
8,228,893.1769,155.91632,927.86505,204.66129,0.8924666047096252
8,230,461.35608,68.07697,498.39133,119.87362,0.5714527368545532
9,208,295.76535,514.63947,346.17664,579.7027,0.9177291393280029
9,209,1710.6771,322.83243,1741.608,384.87097,0.9205735921859741
9,210,1116.1063,479.82132,1155.5897,543.0354,0.9276328682899475
9,211,920.0788,199.47903,956.45154,247.05193,0.8975327610969543
9,212,863.29816,574.75757,905.5886,640.18195,0.9038195610046387
9,213,1127.6409,347.44415,1161.2548,405.4228,0.9266200661659241
9,214,1664.1543,460.28296,1701.0592,524.3697,0.921112060546875
9,215,1307.2124,811.827,1342.5144,889.5122,0.9228000044822693
9,216,349.6224,370.87067,382.48425,421.7603,0.8971508145332336
9,217,300.74133,789.39514,341.75623,865.44025,0.9295868873596191
9,218,283.36374,431.83826,312.45743,497.01218,0.9188441634178162
9,219,719.20135,343.18704,755.32086,398.212,0.9147392511367798
9,220,752.25244,393.30484,782.8731,453.84827,0.8898424506187439
9,221,942.58606,268.53595,967.1975,327.30106,0.9041632413864136
9,222,1003.7009,147.61198,1030.1165,195.59549,0.9050354361534119
9,223,815.3176,243.56299,856.0273,295.91162,0.9177761673927307
9,224,424.16357,204.18082,463.14807,262.65247,0.9057546854019165
9,225,1480.9055,224.3304,1512.9447,273.677,0.9061108827590942
9,226,558.41614,93.83283,587.7541,141.10712,0.9137499332427979
9,227,859.9331,148.30878,888.93475,189.3852,0.896142303943634
9,228,892.39526,155.80147,927.4366,205.27303,0.8930702805519104
9,230,460.47507,67.41581,497.5656,119.77584,0.4957844913005829
9,232,1826.5004,52.596798,1856.4701,107.143845,0.29217028617858887
10,208,289.725,514.0056,338.79105,579.362,0.8743370175361633
10,209,1708.8337,322.62482,1740.8854,385.75623,0.9170147776603699
10,210,1114.5476,480.02414,1154.395,544.15216,0.9284661412239075
10,211,919.0378,200.05132,955.4044,248.30057,0.8645996451377869
10,212,857.1779,575.8155,898.7978,640.4589,0.9146553874015808
10,213,1127.4021,348.0429,1161.5786,406.0753,0.9280955195426941
10,214,1664.7548,460.97824,1701.5238,524.3321,0.9227073192596436
10,215,1308.8899,811.56836,1344.2666,888.5706,0.9249750375747681
10,216,346.97507,369.1455,381.89688,422.02243,0.9178653955459595
10,217,297.3893,786.1622,340.05377,863.58,0.9354678988456726
10,218,285.1204,430.0116,314.54825,495.3968,0.911812961101532
10,219,717.49194,343.0668,753.2005,397.26215,0.8932712078094482
10,220,751.3411,392.61316,782.2111,452.92953,0.5338541269302368
10,221,942.5209,268.48065,966.7606,327.5125,0.906747043132782
10,222,1002.79626,146.90524,1029.9556,195.16162,0.9206874370574951
10,223,813.1472,243.33057,853.7712,296.15732,0.9215946793556213
10,224,422.136,203.45045,460.68698,262.2197,0.9079204797744751
10,225,1481.6111,225.97215,1512.7599,273.73575,0.9016062021255493
10,226,557.9002,94.7827,586.79016,141.45709,0.9122971892356873
10,227,858.16785,148.28494,887.3294,188.83708,0.9083914160728455
10,228,890.61145,156.09654,924.82684,205.10887,0.8641745448112488
10,230,461.19766,67.82892,497.4635,119.80995,0.37166017293930054
10,232,1832.7983,52.246666,1862.4054,106.391075,0.10415476560592651
11,208,288.17703,513.2525,336.06195,579.2122,0.8847329616546631
11,209,1707.5195,322.3828,1740.4626,385.61838,0.9214361310005188
11,210,1114.2244,481.0863,1152.3239,543.8591,0.8985836505889893
11,211,917.5311,200.05525,953.13495,248.25252,0.8522617816925049
11,212,854.41406,575.1083,896.6404,640.50635,0.9216285943984985
11,213,1127.8975,349.49658,1162.4532,407.5494,0.9220879077911377
11,214,1666.5608,462.3666,1702.7294,524.70856,0.9213145971298218
11,215,1309.331,810.3683,1345.0457,888.16833,0.9228048324584961
11,216,345.09598,367.19818,382.40036,421.99838,0.9052285552024841
11,217,295.67896,782.5245,338.55612,858.30835,0.9320752024650574
11,218,286.65854,426.41843,316.37216,491.9849,0.9118838906288147
11,219,716.9344,343.43878,753.1195,398.5283,0.8924540281295776
11,220,749.8938,392.16895,780.8146,451.09436,0.8965693116188049
11,221,943.87994,267.6756,968.0313,327.4303,0.873697817325592
11,222,1002.15076,146.62648,1029.035,192.85788,0.923723042011261
11,223,812.4274,243.05954,852.8281,295.641,0.9188324809074402
11,224,421.6016,201.60594,460.4499,261.35828,0.9120630025863647
11,225,1481.1198,226.60107,1512.0873,274.28397,0.8934602737426758
11,226,555.5847,95.46773,583.8386,141.2481,0.9154089689254761
11,227,852.1642,148.1509,882.57416,188.42274,0.8629425168037415
11,228,888.83295,156.82524,921.5475,204.55705,0.8673580288887024
11,230,462.9581,68.279594,497.75427,118.92683,0.3920980989933014
11,232,1841.0209,49.321854,1871.8616,105.98782,0.6270173192024231
12,208,289.0555,512.98724,334.8127,578.02985,0.9067625403404236
12,209,1707.7709,323.3975,1741.3152,386.23618,0.9143942594528198
12,210,1111.7162,481.47034,1148.4801,543.59424,0.8811262249946594
12,211,914.99646,199.03076,950.0515,247.63966,0.887424886226654
12,212,853.26276,572.7784,896.49744,639.603,0.924445629119873
12,213,1128.8522,350.78998,1163.1854,408.56824,0.9135597348213196
12,214,1667.9067,463.60406,1703.2856,524.8562,0.9155833721160889
12,215,1311.0964,809.4614,1346.0509,886.80725,0.9107665419578552
12,216,344.5908,365.82593,381.1162,417.31897,0.9050073623657227
12,217,294.12222,779.8735,337.05118,853.99725,0.9256453514099121
12,218,288.27823,424.52606,317.5685,488.41345,0.9167320728302002
12,219,714.9574,343.8907,750.3366,398.64105,0.889634907245636
12,220,748.30365,392.86627,779.37683,452.148,0.8021494150161743
12,221,945.90063,267.37772,970.2337,327.6354,0.8818087577819824
12,222,1000.1941,146.0197,1027.9303,192.26576,0.9151815176010132
12,223,810.4148,243.12973,849.8394,293.6664,0.9194709062576294
12,224,421.96964,200.6988,460.06842,258.97794,0.9258176684379578
12,225,1481.4375,226.76299,1511.7458,273.83127,0.8949947953224182
12,226,554.13824,95.39015,581.9558,140.7451,0.9114711284637451
12,227,848.8176,148.50716,879.656,188.66762,0.8751669526100159
12,228,888.22205,156.03474,919.42615,201.78963,0.862037181854248
12,230,465.62613,68.22598,500.0545,118.67206,0.3474329710006714
12,232,1849.2893,48.84221,1879.4381,105.25646,0.7213312387466431
13,208,290.02942,512.4074,334.9552,577.5964,0.9086471796035767
13,209,1708.372,325.026,1742.1149,387.82364,0.8992719054222107
13,210,1110.1273,481.95578,1145.8102,543.7723,0.8866649866104126
13,211,914.80963,199.50615,948.94147,247.55669,0.9147353768348694
13,212,850.34204,572.90894,894.09705,639.2007,0.9240930676460266
13,213,1129.6514,352.74103,1162.7397,409.13565,0.9027938842773438
13,214,1668.0936,464.59277,1702.8171,525.63055,0.9103196859359741
13,215,1311.331,808.6665,1345.3063,885.98584,0.8980318307876587
13,216,342.60004,364.6485,380.17426,415.96783,0.907195508480072
13,217,290.17032,778.75385,333.072,852.57294,0.9170370101928711
13,218,289.7461,424.038,318.10242,485.2482,0.9129465818405151
13,219,712.05743,343.7874,746.5135,398.6136,0.8841246366500854
13,220,745.51465,393.5963,775.1727,451.38177,0.8176260590553284
13,221,946.72656,266.37042,972.0134,327.6307,0.9231677055358887
13,222,997.0561,146.2856,1025.8652,193.57018,0.8982086777687073
13,223,806.65247,243.66309,846.79596,295.30005,0.9170116782188416
13,224,421.81796,200.57903,459.34766,257.21402,0.9188741445541382
13,225,1481.518,226.51895,1512.577,275.29526,0.9018580317497253
13,226,554.4181,95.23623,581.9176,140.0937,0.9151022434234619
13,227,846.48395,149.6031,877.8107,190.10803,0.9008256196975708
13,228,887.1741,155.41449,919.37964,202.56935,0.8805906772613525
13,230,467.07367,68.4367,501.37198,118.73401,0.3947364091873169
13,232,1855.9076,49.03336,1885.7817,106.15716,0.11204159259796143
14,208,290.4331,510.5934,335.47052,576.4566,0.9192721843719482
14,209,1708.9723,326.17648,1741.482,387.7932,0.9015005826950073
14,210,1110.1135,481.71118,1145.4053,543.45703,0.9108845591545105
14,211,915.8062,198.95224,949.7574,246.89978,0.9117723107337952
14,212,847.6036,572.95764,891.4793,638.3587,0.9142741560935974
14,213,1128.9639,352.88715,1161.063,409.1933,0.8950536847114563
14,214,1667.4147,464.80807,1701.3544,525.87683,0.9144834876060486
14,215,1311.646,808.01373,1345.0186,885.9695,0.9056402444839478
14,216,341.1564,364.35812,380.03702,416.36154,0.9015799164772034
14,217,284.73206,777.53766,327.23438,851.5679,0.917776346206665
14,218,290.73676,423.3857,318.1543,482.5417,0.9117463231086731
14,219,711.1221,343.68625,744.93756,398.42032,0.8841832280158997
14,220,745.29047,394.0129,774.81195,452.52252,0.8699453473091125
14,221,948.0069,266.06763,974.30725,327.7719,0.9209041595458984
14,222,994.0889,147.16841,1023.12006,194.9585,0.852229654788971
14,223,802.3408,244.23555,843.26294,297.56198,0.9125998616218567
14,224,420.45566,200.51122,458.47296,256.68732,0.9121770262718201
14,225,1483.5791,226.58748,1514.4958,275.48938,0.9148707389831543
14,226,554.80225,94.86694,583.927,142.24646,0.9190561771392822
14,227,840.03253,149.52792,871.429,190.95967,0.9195618033409119
14,228,887.4353,155.53023,920.102,203.01436,0.9075731635093689
14,230,468.68735,66.648796,503.74966,118.184685,0.5730737447738647
14,232,1862.3201,50.447704,1891.523,107.3153,0.8233532905578613
15,208,290.47134,507.9241,335.94122,574.29865,0.9236036539077759
15,209,1708.369,326.60748,1739.9424,388.04465,0.8918726444244385
15,210,1110.5835,480.8013,1145.956,543.09503,0.9165074229240417
15,211,916.2107,198.89613,950.32367,246.90529,0.9159178733825684
15,212,845.48224,573.83875,889.0746,638.8808,0.9089453816413879
15,213,1128.5227,352.1428,1159.8636,408.70728,0.8925062417984009
15,214,1668.3497,464.2804,1702.2715,526.2958,0.9178222417831421
15,215,1312.9553,807.81384,1346.1389,886.6463,0.9074125289916992
15,216,338.08615,364.04675,377.45703,416.5191,0.8941156268119812
15,217,281.19882,775.9455,322.65283,849.1405,0.9112879633903503
15,218,292.6959,422.92047,319.8351,481.46536,0.9211695194244385
15,219,711.22864,343.5753,744.8813,398.14304,0.8933513760566711
15,220,743.3038,391.41656,774.3715,453.66135,0.8910526037216187
15,221,950.56116,266.91534,977.51843,328.37613,0.9260643124580383
15,222,990.8421,147.49237,1019.6211,195.44203,0.8938742876052856
15,223,798.41046,245.76988,837.26404,297.93906,0.7925607562065125
15,224,420.23517,200.72719,458.78824,256.38742,0.9116532802581787
15,225,1485.7416,226.4553,1517.1882,276.31503,0.9141371846199036
15,226,556.18506,94.03415,586.53973,143.06279,0.9184318780899048
15,227,837.28436,148.7347,869.2366,191.28055,0.9231374263763428
15,228,887.8911,155.68488,921.3675,203.78506,0.9167113304138184
15,230,470.98624,68.642136,504.9949,118.86376,0.6064963936805725
15,232,1869.3601,51.172695,1898.5236,108.66381,0.6939658522605896
16,208,290.77737,505.93677,335.6294,570.93945,0.9223297834396362
16,209,1707.9192,326.1893,1739.178,388.4591,0.8934882283210754
16,210,1110.7015,480.37213,1146.1007,542.28735,0.913019061088562
16,211,916.4457,199.5341,950.26044,246.69113,0.9156062602996826
16,212,840.5071,573.75146,883.4844,639.02295,0.9023979902267456
16,213,1130.536,351.5661,1161.3525,408.35052,0.9090331792831421
16,214,1669.5793,463.38925,1703.5557,526.1523,0.9226749539375305
16,215,1314.5231,808.12225,1347.6198,886.3081,0.9116256833076477
16,216,334.19586,363.87155,373.25717,416.68204,0.9054544568061829
16,217,279.57498,772.47095,321.92508,847.09515,0.9311133623123169
16,218,294.5414,420.80627,322.47195,480.69016,0.9208301305770874
16,219,710.5473,341.69763,744.9974,397.33676,0.9054985046386719
16,220,742.0918,387.07132,774.28345,451.74554,0.9155629277229309
16,221,954.0609,267.72687,981.3686,328.2393,0.9240041971206665
16,222,991.14844,148.04752,1019.0918,194.3925,0.897990345954895
16,223,796.40955,246.54156,834.38275,298.3521,0.8984820246696472
16,224,419.42563,200.7768,459.10406,257.42676,0.9098733067512512
16,225,1487.6816,226.47942,1519.4349,276.67993,0.9157088398933411
16,226,557.4613,94.27144,588.46344,144.1936,0.907935619354248
16,227,836.0723,147.36276,868.7097,190.2087,0.9194551110267639
16,228,888.18665,155.7736,922.50287,204.81345,0.9022561311721802
16,230,471.4079,70.58829,503.30188,118.506485,0.8696132898330688
16,232,1875.9152,51.350197,1905.4977,109.98671,0.38110530376434326
17,208,290.9984,504.55637,334.68796,568.0812,0.9107275009155273
17,209,1709.0168,325.92432,1740.3467,388.82397,0.9141790866851807
17,210,1110.0494,480.2788,1145.6407,542.2267,0.9154552221298218
17,211,917.1526,200.67188,950.7559,247.69197,0.9204750657081604
17,212,836.16864,573.68787,877.9311,638.8811,0.9032228589057922
17,213,1132.2986,351.05325,1163.3103,408.65317,0.9232043623924255
17,214,1671.5929,463.17142,1705.7501,526.37006,0.9227747917175293
17,215,1314.8146,808.2226,1348.6241,885.9629,0.9230958819389343
17,216,333.68063,363.93515,372.7321,417.0832,0.9175981283187866
17,217,278.8213,768.93567,322.24475,844.5641,0.9382217526435852
17,218,298.35742,418.78705,327.0462,478.8188,0.9136101007461548
17,219,710.0038,340.6969,745.067,396.92624,0.9037591814994812
17,220,742.5982,384.97873,775.40674,450.03827,0.9266690015792847
17,221,958.601,270.07712,985.2984,328.03107,0.9131556749343872
17,222,991.6933,148.0875,1019.6746,193.64287,0.9058975577354431
17,223,795.9266,246.22807,833.0347,296.5563,0.9076765775680542
17,224,418.51062,201.32834,458.57986,258.14624,0.9091796875
17,225,1488.5997,226.95834,1520.967,277.74854,0.9140498042106628
17,226,558.5256,96.53993,592.46484,151.74457,0.9044520258903503
17,227,833.2285,147.30055,865.5903,188.60664,0.9137199521064758
17,228,888.17706,156.96237,922.1171,206.01674,0.8914201855659485
17,230,472.02676,71.82518,502.63187,119.04966,0.5799980163574219
17,232,1883.5261,53.005577,1912.8431,110.57088,0.38509538769721985
18,208,288.81967,504.1835,332.04855,567.3705,0.9154239296913147
18,209,1708.6039,325.46994,1741.069,389.69455,0.9117299914360046
18,210,1109.7678,481.1627,1145.3251,543.40027,0.910061240196228
18,211,917.4041,201.54579,951.16364,249.70114,0.9056760668754578
